date,numday,Population,MPS_incs,MPS_vics,MS_incs,MS_vics,MP_stories,AP_stories,TVSH_stories
2013-07-01,4930.0,316.06,0,0,0,0,0.0,0.0,2.0
2013-07-02,4931.0,316.0663835616438,0,0,0,0,2.690516,1.0,0.0
2013-07-03,4932.0,316.07276712328763,0,0,0,0,1.3108071,0.0,0.0
2013-07-04,4933.0,316.07915068493145,0,0,0,0,3.4902651,0.0,0.0
2013-07-05,4934.0,316.08553424657526,0,0,0,0,1.3758136,0.0,3.0
2013-07-06,4935.0,316.0919178082191,0,0,0,0,1.327182,0.0,0.0
2013-07-07,4936.0,316.0983013698629,0,0,0,0,3.394551,0.0,2.0
2013-07-08,4937.0,316.1046849315067,0,0,0,0,1.363334,2.0,0.0
2013-07-09,4938.0,316.1110684931505,0,0,0,0,9.112426,0.0,1.0
2013-07-10,4939.0,316.11745205479434,0,0,0,0,3.9944036,1.0,1.0
2013-07-11,4940.0,316.12383561643816,0,0,0,0,2.5319445,1.0,0.0
2013-07-12,4941.0,316.130219178082,0,0,0,0,5.651628,4.0,0.0
2013-07-13,4942.0,316.1366027397258,0,0,0,0,0.0,0.0,0.0
2013-07-14,4943.0,316.1429863013696,0,0,0,0,2.6565645,0.0,3.0
2013-07-15,4944.0,316.1493698630134,0,0,0,0,0.0,1.0,2.0
2013-07-16,4945.0,316.15575342465723,0,0,0,0,2.5319445,2.0,3.0
2013-07-17,4946.0,316.16213698630105,0,0,0,0,2.1372087,0.0,0.0
2013-07-18,4947.0,316.16852054794487,0,0,0,0,14.195519,1.0,2.0
2013-07-19,4948.0,316.1749041095887,0,0,0,0,3.9944036,0.0,1.0
2013-07-20,4949.0,316.1812876712325,0,0,0,0,1.7742113,0.0,2.0
2013-07-21,4950.0,316.1876712328763,0,0,0,0,0.81002665,0.0,4.0
2013-07-22,4951.0,316.1940547945201,0,0,0,0,0.0,0.0,0.0
2013-07-23,4952.0,316.20043835616394,0,0,0,0,0.0,0.0,0.0
2013-07-24,4953.0,316.20682191780776,0,0,0,0,0.0,0.0,1.0
2013-07-25,4954.0,316.2132054794516,0,0,0,0,2.5104496,0.0,0.0
2013-07-26,4955.0,316.2195890410954,0,0,1,4,1.327182,0.0,1.0
2013-07-27,4956.0,316.2259726027392,1,6,1,6,0.0,1.0,4.0
2013-07-28,4957.0,316.232356164383,0,0,0,0,11.19824,0.0,0.0
2013-07-29,4958.0,316.23873972602684,0,0,0,0,3.4541132,0.0,0.0
2013-07-30,4959.0,316.24512328767065,0,0,0,0,2.1269312,0.0,1.0
2013-07-31,4960.0,316.25150684931447,0,0,0,0,1.327182,0.0,0.0
2013-08-01,4961.0,316.2578904109583,0,0,0,0,5.651628,0.0,0.0
2013-08-02,4962.0,316.2642739726021,0,0,0,0,8.010439,1.0,1.0
2013-08-03,4963.0,316.2706575342459,0,0,0,0,0.0,0.0,0.0
2013-08-04,4964.0,316.27704109588973,0,0,0,0,0.0,0.0,0.0
2013-08-05,4965.0,316.28342465753354,0,0,0,0,2.4592896,0.0,1.0
2013-08-06,4966.0,316.28980821917736,0,0,0,0,3.4176006,3.0,7.0
2013-08-07,4967.0,316.2961917808212,0,0,1,4,4.234015,0.0,3.0
2013-08-08,4968.0,316.302575342465,0,0,0,0,3.8737836,0.0,2.0
2013-08-09,4969.0,316.3089589041088,0,0,0,0,2.7020123,1.0,0.0
2013-08-10,4970.0,316.3153424657526,0,0,0,0,0.0,0.0,0.0
2013-08-11,4971.0,316.32172602739644,0,0,0,0,0.0,0.0,1.0
2013-08-12,4972.0,316.32810958904025,0,0,0,0,0.0,0.0,1.0
2013-08-13,4973.0,316.33449315068407,0,0,0,0,0.0,0.0,0.0
2013-08-14,4974.0,316.3408767123279,0,0,1,4,1.7321954,2.0,3.0
2013-08-15,4975.0,316.3472602739717,0,0,0,0,4.2538624,1.0,1.0
2013-08-16,4976.0,316.3536438356155,0,0,0,0,2.9369578,2.0,1.0
2013-08-17,4977.0,316.36002739725933,0,0,0,0,2.1269312,0.0,0.0
2013-08-18,4978.0,316.36641095890315,0,0,0,0,4.2538624,0.0,0.0
2013-08-19,4979.0,316.37279452054696,0,0,0,0,6.391071,1.0,4.0
2013-08-20,4980.0,316.3791780821908,0,0,0,0,1.3758136,2.0,2.0
2013-08-21,4981.0,316.3855616438346,0,0,0,0,1.7321954,2.0,4.0
2013-08-22,4982.0,316.3919452054784,0,0,0,0,3.0615776,1.0,2.0
2013-08-23,4983.0,316.3983287671222,0,0,0,0,5.982474,0.0,7.0
2013-08-24,4984.0,316.40471232876604,0,0,0,0,6.99301,1.0,2.0
2013-08-25,4985.0,316.41109589040985,0,0,0,0,3.187348,0.0,1.0
2013-08-26,4986.0,316.41747945205367,0,0,0,0,4.132576,0.0,0.0
2013-08-27,4987.0,316.4238630136975,0,0,0,0,6.88228,0.0,1.0
2013-08-28,4988.0,316.4302465753413,0,0,0,0,4.6588755,2.0,1.0
2013-08-29,4989.0,316.4366301369851,0,0,0,0,12.667396,0.0,1.0
2013-08-30,4990.0,316.44301369862893,0,0,0,0,2.1269312,0.0,1.0
2013-08-31,4991.0,316.44939726027275,0,0,0,0,13.470727,0.0,0.0
2013-09-01,4992.0,316.45578082191656,0,0,0,0,5.436699,0.0,0.0
2013-09-02,4993.0,316.4621643835604,0,0,0,0,3.4541132,0.0,0.0
2013-09-03,4994.0,316.4685479452042,0,0,0,0,1.3758136,0.0,1.0
2013-09-04,4995.0,316.474931506848,0,0,0,0,4.7294593,0.0,0.0
2013-09-05,4996.0,316.4813150684918,0,0,0,0,2.979057,0.0,1.0
2013-09-06,4997.0,316.48769863013564,0,0,0,0,6.4150243,0.0,0.0
2013-09-07,4998.0,316.49408219177946,0,0,0,0,1.7683473,1.0,0.0
2013-09-08,4999.0,316.50046575342327,0,0,0,0,10.317844,0.0,0.0
2013-09-09,5000.0,316.5068493150671,0,0,0,0,1.327182,0.0,0.0
2013-09-10,5001.0,316.5132328767109,0,0,0,0,0.21631703,0.0,0.0
2013-09-11,5002.0,316.5196164383547,0,0,1,4,6.1797314,1.0,0.0
2013-09-12,5003.0,316.52599999999853,0,0,0,0,8.222578,0.0,1.0
2013-09-13,5004.0,316.53238356164235,0,0,0,0,5.581044,0.0,0.0
2013-09-14,5005.0,316.53876712328616,0,0,0,0,4.2538624,0.0,0.0
2013-09-15,5006.0,316.54515068493,0,0,0,0,11.1642885,0.0,3.0
2013-09-16,5007.0,316.5515342465738,1,12,1,12,1.7321954,0.0,14.0
2013-09-17,5008.0,316.5579178082176,0,0,0,0,40.450825,4.0,11.0
2013-09-18,5009.0,316.5643013698614,0,0,0,0,49.772152,4.0,6.0
2013-09-19,5010.0,316.57068493150524,0,0,0,0,37.6342,0.0,2.0
2013-09-20,5011.0,316.57706849314906,0,0,1,4,13.513583,2.0,6.0
2013-09-21,5012.0,316.5834520547929,0,0,0,0,4.4610806,1.0,3.0
2013-09-22,5013.0,316.5898356164367,0,0,0,0,26.652304,1.0,6.0
2013-09-23,5014.0,316.5962191780805,0,0,0,0,9.456956,1.0,1.0
2013-09-24,5015.0,316.6026027397243,0,0,0,0,5.8815374,3.0,1.0
2013-09-25,5016.0,316.60898630136813,0,0,0,0,9.343661,2.0,6.0
2013-09-26,5017.0,316.61536986301195,0,0,0,0,8.051739,0.0,2.0
2013-09-27,5018.0,316.62175342465576,0,0,0,0,14.429127,1.0,0.0
2013-09-28,5019.0,316.6281369862996,0,0,0,0,1.327182,1.0,0.0
2013-09-29,5020.0,316.6345205479434,0,0,0,0,4.2538624,0.0,1.0
2013-09-30,5021.0,316.6409041095872,0,0,0,0,9.178526,0.0,0.0
2013-10-01,5022.0,316.647287671231,0,0,0,0,4.324446,0.0,0.0
2013-10-02,5023.0,316.65367123287484,0,0,0,0,2.1269312,0.0,0.0
2013-10-03,5024.0,316.66005479451866,0,0,0,0,2.1269312,0.0,6.0
2013-10-04,5025.0,316.6664383561625,0,0,0,0,2.5352778,4.0,0.0
2013-10-05,5026.0,316.6728219178063,0,0,0,0,6.1084776,2.0,0.0
2013-10-06,5027.0,316.6792054794501,0,0,0,0,6.1435795,0.0,0.0
2013-10-07,5028.0,316.6855890410939,0,0,0,0,0.7459503,0.0,1.0
2013-10-08,5029.0,316.69197260273774,0,0,0,0,3.3365607,0.0,0.0
2013-10-09,5030.0,316.69835616438155,0,0,1,4,0.21631703,0.0,2.0
2013-10-10,5031.0,316.70473972602537,0,0,0,0,1.327182,0.0,1.0
2013-10-11,5032.0,316.7111232876692,0,0,0,0,4.425451,1.0,2.0
2013-10-12,5033.0,316.717506849313,0,0,0,0,2.1269312,0.0,0.0
2013-10-13,5034.0,316.7238904109568,0,0,0,0,6.667351,0.0,0.0
2013-10-14,5035.0,316.7302739726006,0,0,0,0,0.0,0.0,0.0
2013-10-15,5036.0,316.73665753424444,0,0,0,0,2.1269312,0.0,0.0
2013-10-16,5037.0,316.74304109588826,0,0,0,0,2.1269312,1.0,0.0
2013-10-17,5038.0,316.7494246575321,0,0,0,0,0.0,0.0,0.0
2013-10-18,5039.0,316.7558082191759,0,0,0,0,0.21631703,0.0,1.0
2013-10-19,5040.0,316.7621917808197,0,0,0,0,0.0,0.0,1.0
2013-10-20,5041.0,316.7685753424635,0,0,0,0,6.4228244,0.0,0.0
2013-10-21,5042.0,316.77495890410734,0,0,0,0,0.0,0.0,4.0
2013-10-22,5043.0,316.78134246575115,0,0,0,0,3.3259037,0.0,4.0
2013-10-23,5044.0,316.78772602739497,0,0,0,0,3.3820715,0.0,0.0
2013-10-24,5045.0,316.7941095890388,0,0,0,0,1.7942368,0.0,3.0
2013-10-25,5046.0,316.8004931506826,0,0,0,0,1.327182,1.0,0.0
2013-10-26,5047.0,316.8068767123264,0,0,1,4,1.3758136,2.0,1.0
2013-10-27,5048.0,316.81326027397023,0,0,1,5,3.2530513,0.0,3.0
2013-10-28,5049.0,316.81964383561404,0,0,1,5,0.0,0.0,0.0
2013-10-29,5050.0,316.82602739725786,0,0,1,5,1.327182,0.0,1.0
2013-10-30,5051.0,316.8324109589017,0,0,0,0,2.6672215,0.0,0.0
2013-10-31,5052.0,316.8387945205455,0,0,0,0,4.324446,2.0,0.0
2013-11-01,5053.0,316.8451780821893,0,0,0,0,3.8591266,1.0,7.0
2013-11-02,5054.0,316.8515616438331,0,0,0,0,1.327182,0.0,0.0
2013-11-03,5055.0,316.85794520547694,0,0,0,0,4.2538624,1.0,2.0
2013-11-04,5056.0,316.86432876712075,0,0,0,0,0.0,0.0,4.0
2013-11-05,5057.0,316.87071232876457,0,0,0,0,0.0,0.0,5.0
2013-11-06,5058.0,316.8770958904084,0,0,0,0,4.324446,0.0,1.0
2013-11-07,5059.0,316.8834794520522,0,0,1,4,1.327182,1.0,0.0
2013-11-08,5060.0,316.889863013696,0,0,0,0,5.337338,0.0,2.0
2013-11-09,5061.0,316.89624657533983,0,0,0,0,2.6672215,1.0,1.0
2013-11-10,5062.0,316.90263013698365,0,0,0,0,4.2538624,0.0,0.0
2013-11-11,5063.0,316.90901369862746,0,0,0,0,0.0,0.0,1.0
2013-11-12,5064.0,316.9153972602713,0,0,0,0,3.3737245,0.0,0.0
2013-11-13,5065.0,316.9217808219151,0,0,0,0,4.909266,0.0,2.0
2013-11-14,5066.0,316.9281643835589,0,0,0,0,3.05074,0.0,1.0
2013-11-15,5067.0,316.9345479452027,0,0,0,0,1.327182,0.0,4.0
2013-11-16,5068.0,316.94093150684654,0,0,0,0,0.0,0.0,0.0
2013-11-17,5069.0,316.94731506849035,0,0,0,0,0.6693392,0.0,1.0
2013-11-18,5070.0,316.95369863013417,0,0,0,0,1.083476,0.0,1.0
2013-11-19,5071.0,316.960082191778,0,0,0,0,0.0,0.0,1.0
2013-11-20,5072.0,316.9664657534218,0,0,0,0,0.0,0.0,0.0
2013-11-21,5073.0,316.9728493150656,0,0,0,0,1.327182,0.0,0.0
2013-11-22,5074.0,316.97923287670943,0,0,0,0,1.363334,0.0,4.0
2013-11-23,5075.0,316.98561643835325,0,0,2,8,0.40501332,0.0,0.0
2013-11-24,5076.0,316.99199999999706,0,0,0,0,0.40501332,0.0,0.0
2013-11-25,5077.0,316.9983835616409,0,0,0,0,4.324446,0.0,4.0
2013-11-26,5078.0,317.0047671232847,0,0,0,0,9.474522,4.0,1.0
2013-11-27,5079.0,317.0111506849285,0,0,0,0,4.6588755,0.0,2.0
2013-11-28,5080.0,317.0175342465723,0,0,0,0,2.1269312,0.0,2.0
2013-11-29,5081.0,317.02391780821614,0,0,0,0,3.8188362,0.0,1.0
2013-11-30,5082.0,317.03030136985996,0,0,0,0,0.0,1.0,0.0
2013-12-01,5083.0,317.03668493150377,0,0,1,4,1.327182,0.0,0.0
2013-12-02,5084.0,317.0430684931476,0,0,0,0,1.7866908,1.0,0.0
2013-12-03,5085.0,317.0494520547914,0,0,0,0,5.895788,0.0,0.0
2013-12-04,5086.0,317.0558356164352,0,0,0,0,16.991037,1.0,3.0
2013-12-05,5087.0,317.06221917807903,0,0,0,0,2.1269312,0.0,1.0
2013-12-06,5088.0,317.06860273972285,0,0,0,0,0.767037,0.0,0.0
2013-12-07,5089.0,317.07498630136666,0,0,0,0,0.0,3.0,2.0
2013-12-08,5090.0,317.0813698630105,0,0,0,0,6.3807936,0.0,0.0
2013-12-09,5091.0,317.0877534246543,0,0,0,0,0.81002665,2.0,1.0
2013-12-10,5092.0,317.0941369862981,0,0,0,0,1.363334,2.0,2.0
2013-12-11,5093.0,317.1005205479419,0,0,0,0,2.1269312,0.0,1.0
2013-12-12,5094.0,317.10690410958574,0,0,0,0,5.651628,0.0,3.0
2013-12-13,5095.0,317.11328767122956,0,0,0,0,7.240528,0.0,10.0
2013-12-14,5096.0,317.1196712328734,0,0,0,0,4.353265,1.0,6.0
2013-12-15,5097.0,317.1260547945172,0,0,0,0,11.526812,1.0,5.0
2013-12-16,5098.0,317.132438356161,0,0,0,0,14.705534,1.0,5.0
2013-12-17,5099.0,317.1388219178048,0,0,0,0,2.31046,0.0,4.0
2013-12-18,5100.0,317.14520547944863,0,0,0,0,1.327182,0.0,0.0
2013-12-19,5101.0,317.15158904109245,0,0,0,0,0.5402905,0.0,0.0
2013-12-20,5102.0,317.15797260273627,0,0,0,0,0.0,2.0,0.0
2013-12-21,5103.0,317.1643561643801,0,0,0,0,1.8929672,0.0,0.0
2013-12-22,5104.0,317.1707397260239,0,0,0,0,4.6647396,0.0,1.0
2013-12-23,5105.0,317.1771232876677,0,0,0,0,2.1269312,0.0,0.0
2013-12-24,5106.0,317.1835068493115,0,0,0,0,0.0,0.0,0.0
2013-12-25,5107.0,317.18989041095534,0,0,0,0,0.0,1.0,0.0
2013-12-26,5108.0,317.19627397259916,0,0,0,0,3.0722349,1.0,0.0
2013-12-27,5109.0,317.202657534243,0,0,0,0,3.0722349,0.0,4.0
2013-12-28,5110.0,317.2090410958868,0,0,0,0,2.8605156,3.0,0.0
2013-12-29,5111.0,317.2154246575306,0,0,0,0,3.917284,2.0,0.0
2013-12-30,5112.0,317.2218082191744,0,0,0,0,0.0,1.0,1.0
2013-12-31,5113.0,317.22819178081824,0,0,0,0,5.68778,1.0,0.0
2014-01-01,5114.0,317.23457534246205,0,0,0,0,2.4992323,0.0,0.0
2014-01-02,5115.0,317.24095890410587,0,0,0,0,1.8674725,0.0,0.0
2014-01-03,5116.0,317.2473424657497,0,0,0,0,0.0,0.0,0.0
2014-01-04,5117.0,317.2537260273935,0,0,0,0,0.0,1.0,0.0
2014-01-05,5118.0,317.2601095890373,0,0,0,0,3.4541132,0.0,0.0
2014-01-06,5119.0,317.26649315068113,0,0,0,0,0.0,0.0,0.0
2014-01-07,5120.0,317.27287671232494,0,0,0,0,0.8217545,0.0,0.0
2014-01-08,5121.0,317.27926027396876,0,0,0,0,6.0566416,2.0,1.0
2014-01-09,5122.0,317.2856438356126,0,0,0,0,2.1269312,1.0,0.0
2014-01-10,5123.0,317.2920273972564,0,0,0,0,3.4541132,2.0,1.0
2014-01-11,5124.0,317.2984109589002,0,0,0,0,4.2538624,0.0,0.0
2014-01-12,5125.0,317.304794520544,0,0,0,0,0.0,0.0,1.0
2014-01-13,5126.0,317.31117808218784,0,0,0,0,0.0,0.0,3.0
2014-01-14,5127.0,317.31756164383165,0,0,0,0,1.363334,0.0,8.0
2014-01-15,5128.0,317.32394520547547,0,0,0,0,4.2538624,0.0,5.0
2014-01-16,5129.0,317.3303287671193,0,0,1,4,5.417184,1.0,2.0
2014-01-17,5130.0,317.3367123287631,0,0,0,0,1.327182,1.0,3.0
2014-01-18,5131.0,317.3430958904069,0,0,0,0,0.5402905,0.0,2.0
2014-01-19,5132.0,317.34947945205073,0,0,0,0,2.557834,0.0,0.0
2014-01-20,5133.0,317.35586301369455,0,0,0,0,0.8217545,0.0,0.0
2014-01-21,5134.0,317.36224657533836,0,0,0,0,2.1269312,0.0,2.0
2014-01-22,5135.0,317.3686301369822,0,0,0,0,0.0,0.0,1.0
2014-01-23,5136.0,317.375013698626,0,0,0,0,0.0,0.0,0.0
2014-01-24,5137.0,317.3813972602698,0,0,0,0,2.5378084,1.0,0.0
2014-01-25,5138.0,317.3877808219136,0,0,1,4,2.1269312,0.0,6.0
2014-01-26,5139.0,317.39416438355744,0,0,0,0,5.9860578,0.0,5.0
2014-01-27,5140.0,317.40054794520125,0,0,0,0,2.1269312,0.0,3.0
2014-01-28,5141.0,317.40693150684507,0,0,0,0,7.0792756,0.0,0.0
2014-01-29,5142.0,317.4133150684889,0,0,0,0,6.6381106,0.0,0.0
2014-01-30,5143.0,317.4196986301327,0,0,0,0,0.6784626,0.0,0.0
2014-01-31,5144.0,317.4260821917765,0,0,0,0,2.1269312,2.0,1.0
2014-02-01,5145.0,317.43246575342033,0,0,0,0,0.0,0.0,0.0
2014-02-02,5146.0,317.43884931506415,0,0,0,0,0.0,0.0,0.0
2014-02-03,5147.0,317.44523287670796,0,0,0,0,2.1269312,0.0,0.0
2014-02-04,5148.0,317.4516164383518,0,0,0,0,2.1269312,0.0,0.0
2014-02-05,5149.0,317.4579999999956,0,0,0,0,0.0,0.0,0.0
2014-02-06,5150.0,317.4643835616394,0,0,0,0,2.6672215,0.0,2.0
2014-02-07,5151.0,317.4707671232832,0,0,0,0,2.1269312,0.0,3.0
2014-02-08,5152.0,317.47715068492704,0,0,0,0,1.327182,0.0,4.0
2014-02-09,5153.0,317.48353424657085,0,0,0,0,0.0,0.0,2.0
2014-02-10,5154.0,317.48991780821467,0,0,0,0,1.327182,0.0,2.0
2014-02-11,5155.0,317.4963013698585,0,0,0,0,1.327182,0.0,1.0
2014-02-12,5156.0,317.5026849315023,0,0,0,0,0.0,0.0,0.0
2014-02-13,5157.0,317.5090684931461,0,0,0,0,0.5402905,0.0,0.0
2014-02-14,5158.0,317.51545205478993,0,0,0,0,3.9944036,0.0,1.0
2014-02-15,5159.0,317.52183561643375,0,0,0,0,1.9036244,0.0,2.0
2014-02-16,5160.0,317.52821917807756,0,0,0,0,0.0,0.0,3.0
2014-02-17,5161.0,317.5346027397214,0,0,0,0,0.40501332,0.0,1.0
2014-02-18,5162.0,317.5409863013652,0,0,0,0,3.4541132,0.0,0.0
2014-02-19,5163.0,317.547369863009,0,0,0,0,0.40501332,0.0,1.0
2014-02-20,5164.0,317.5537534246528,1,4,2,8,0.5402905,1.0,1.0
2014-02-21,5165.0,317.56013698629664,0,0,0,0,2.6565645,0.0,0.0
2014-02-22,5166.0,317.56652054794046,0,0,0,0,0.0,0.0,0.0
2014-02-23,5167.0,317.5729041095843,0,0,0,0,0.0,0.0,0.0
2014-02-24,5168.0,317.5792876712281,0,0,0,0,0.0,0.0,0.0
2014-02-25,5169.0,317.5856712328719,0,0,0,0,12.644638,0.0,0.0
2014-02-26,5170.0,317.5920547945157,0,0,0,0,4.7941527,0.0,0.0
2014-02-27,5171.0,317.59843835615953,0,0,0,0,0.0,1.0,0.0
2014-02-28,5172.0,317.60482191780335,0,0,0,0,6.790674,0.0,1.0
2014-03-01,5173.0,317.61120547944716,0,0,0,0,0.5402905,1.0,0.0
2014-03-02,5174.0,317.617589041091,0,0,0,0,4.583326,0.0,2.0
2014-03-03,5175.0,317.6239726027348,0,0,0,0,0.0,0.0,4.0
2014-03-04,5176.0,317.6303561643786,0,0,0,0,6.8563905,1.0,2.0
2014-03-05,5177.0,317.6367397260224,0,0,0,0,0.0,1.0,1.0
2014-03-06,5178.0,317.64312328766624,0,0,0,0,0.6784626,0.0,5.0
2014-03-07,5179.0,317.64950684931006,0,0,0,0,0.0,0.0,4.0
2014-03-08,5180.0,317.6558904109539,0,0,0,0,1.7123407,0.0,1.0
2014-03-09,5181.0,317.6622739725977,0,0,0,0,2.9369578,0.0,0.0
2014-03-10,5182.0,317.6686575342415,0,0,0,0,1.3758136,1.0,3.0
2014-03-11,5183.0,317.6750410958853,0,0,0,0,1.8929672,0.0,2.0
2014-03-12,5184.0,317.68142465752913,0,0,0,0,4.2538624,1.0,0.0
2014-03-13,5185.0,317.68780821917295,0,0,0,0,3.773992,0.0,1.0
2014-03-14,5186.0,317.69419178081677,0,0,0,0,2.1269312,0.0,1.0
2014-03-15,5187.0,317.7005753424606,0,0,0,0,0.0,0.0,0.0
2014-03-16,5188.0,317.7069589041044,0,0,0,0,1.4793658,0.0,1.0
2014-03-17,5189.0,317.7133424657482,0,0,0,0,0.0,0.0,0.0
2014-03-18,5190.0,317.719726027392,0,0,0,0,6.921084,1.0,1.0
2014-03-19,5191.0,317.72610958903584,0,0,0,0,5.3215857,0.0,1.0
2014-03-20,5192.0,317.73249315067966,0,0,0,0,1.2187531,1.0,0.0
2014-03-21,5193.0,317.7388767123235,0,0,0,0,1.327182,0.0,1.0
2014-03-22,5194.0,317.7452602739673,0,0,0,0,0.0,0.0,0.0
2014-03-23,5195.0,317.7516438356111,0,0,0,0,0.93464655,0.0,0.0
2014-03-24,5196.0,317.7580273972549,0,0,0,0,1.363334,0.0,1.0
2014-03-25,5197.0,317.76441095889874,0,0,0,0,3.2075121,0.0,0.0
2014-03-26,5198.0,317.77079452054255,0,0,0,0,1.327182,0.0,0.0
2014-03-27,5199.0,317.77717808218637,0,0,0,0,2.5319445,0.0,0.0
2014-03-28,5200.0,317.7835616438302,0,0,0,0,0.0,0.0,0.0
2014-03-29,5201.0,317.789945205474,0,0,0,0,0.0,0.0,0.0
2014-03-30,5202.0,317.7963287671178,0,0,0,0,0.0,0.0,0.0
2014-03-31,5203.0,317.80271232876163,0,0,0,0,0.0,1.0,0.0
2014-04-01,5204.0,317.80909589040544,0,0,0,0,0.40501332,0.0,1.0
2014-04-02,5205.0,317.81547945204926,0,0,0,0,0.0,0.0,14.0
2014-04-03,5206.0,317.8218630136931,0,0,0,0,16.40021,4.0,6.0
2014-04-04,5207.0,317.8282465753369,0,0,0,0,22.297415,4.0,9.0
2014-04-05,5208.0,317.8346301369807,0,0,0,0,2.287718,0.0,3.0
2014-04-06,5209.0,317.8410136986245,0,0,0,0,10.644062,1.0,2.0
2014-04-07,5210.0,317.84739726026834,0,0,0,0,9.705577,2.0,2.0
2014-04-08,5211.0,317.85378082191215,0,0,0,0,7.778559,0.0,2.0
2014-04-09,5212.0,317.86016438355597,0,0,0,0,10.8994255,3.0,5.0
2014-04-10,5213.0,317.8665479451998,0,0,0,0,7.2872934,0.0,2.0
2014-04-11,5214.0,317.8729315068436,0,0,0,0,6.4513774,0.0,1.0
2014-04-12,5215.0,317.8793150684874,0,0,0,0,4.0198984,0.0,2.0
2014-04-13,5216.0,317.88569863013123,0,0,0,0,7.7441273,0.0,3.0
2014-04-14,5217.0,317.89208219177505,0,0,0,0,0.0,0.0,6.0
2014-04-15,5218.0,317.89846575341886,0,0,0,0,2.162092,0.0,5.0
2014-04-16,5219.0,317.9048493150627,0,0,0,0,4.7812953,2.0,1.0
2014-04-17,5220.0,317.9112328767065,0,0,0,0,6.290184,0.0,2.0
2014-04-18,5221.0,317.9176164383503,0,0,0,0,6.1446295,0.0,3.0
2014-04-19,5222.0,317.9239999999941,0,0,1,4,0.0,0.0,0.0
2014-04-20,5223.0,317.93038356163794,0,0,0,0,1.1093653,0.0,1.0
2014-04-21,5224.0,317.93676712328175,0,0,0,0,0.0,0.0,0.0
2014-04-22,5225.0,317.94315068492557,0,0,0,0,0.0,0.0,0.0
2014-04-23,5226.0,317.9495342465694,0,0,0,0,2.1269312,1.0,1.0
2014-04-24,5227.0,317.9559178082132,0,0,0,0,0.5402905,1.0,3.0
2014-04-25,5228.0,317.962301369857,0,0,0,0,0.0,1.0,0.0
2014-04-26,5229.0,317.96868493150083,0,0,0,0,1.8674725,0.0,1.0
2014-04-27,5230.0,317.97506849314465,0,0,0,0,1.9161041,0.0,0.0
2014-04-28,5231.0,317.98145205478846,0,0,0,0,0.0,0.0,1.0
2014-04-29,5232.0,317.9878356164323,0,0,0,0,3.7478025,0.0,4.0
2014-04-30,5233.0,317.9942191780761,0,0,0,0,0.0,0.0,0.0
2014-05-01,5234.0,318.0006027397199,0,0,0,0,1.327182,0.0,0.0
2014-05-02,5235.0,318.0069863013637,0,0,0,0,0.0,0.0,1.0
2014-05-03,5236.0,318.01336986300754,0,0,0,0,3.2109215,1.0,0.0
2014-05-04,5237.0,318.01975342465136,0,0,0,0,2.1269312,0.0,0.0
2014-05-05,5238.0,318.02613698629517,0,0,0,0,0.0,0.0,0.0
2014-05-06,5239.0,318.032520547939,0,0,0,0,2.1269312,0.0,1.0
2014-05-07,5240.0,318.0389041095828,0,0,0,0,0.0,0.0,1.0
2014-05-08,5241.0,318.0452876712266,0,0,0,0,2.1269312,0.0,0.0
2014-05-09,5242.0,318.05167123287043,0,0,0,0,3.8591266,0.0,2.0
2014-05-10,5243.0,318.05805479451425,0,0,0,0,0.40501332,0.0,1.0
2014-05-11,5244.0,318.06443835615806,0,0,0,0,4.853599,0.0,0.0
2014-05-12,5245.0,318.0708219178019,0,0,0,0,1.363334,0.0,1.0
2014-05-13,5246.0,318.0772054794457,0,0,0,0,0.0,0.0,0.0
2014-05-14,5247.0,318.0835890410895,0,0,0,0,0.0,0.0,1.0
2014-05-15,5248.0,318.0899726027333,0,0,0,0,4.324446,0.0,0.0
2014-05-16,5249.0,318.09635616437714,0,0,0,0,8.983322,1.0,0.0
2014-05-17,5250.0,318.10273972602096,0,0,0,0,4.2538624,1.0,0.0
2014-05-18,5251.0,318.1091232876648,0,0,0,0,8.086228,0.0,0.0
2014-05-19,5252.0,318.1155068493086,0,0,0,0,3.121419,0.0,0.0
2014-05-20,5253.0,318.1218904109524,0,0,0,0,0.0,0.0,0.0
2014-05-21,5254.0,318.1282739725962,0,0,0,0,0.0,0.0,0.0
2014-05-22,5255.0,318.13465753424003,0,0,0,0,1.363334,0.0,3.0
2014-05-23,5256.0,318.14104109588385,1,6,1,6,2.1269312,0.0,0.0
2014-05-24,5257.0,318.14742465752767,0,0,0,0,1.8929672,1.0,4.0
2014-05-25,5258.0,318.1538082191715,0,0,0,0,11.059776,0.0,2.0
2014-05-26,5259.0,318.1601917808153,0,0,0,0,11.857325,0.0,2.0
2014-05-27,5260.0,318.1665753424591,0,0,0,0,14.425465,4.0,4.0
2014-05-28,5261.0,318.1729589041029,0,0,0,0,24.157227,1.0,3.0
2014-05-29,5262.0,318.17934246574674,0,0,0,0,11.844889,0.0,2.0
2014-05-30,5263.0,318.18572602739056,0,0,0,0,5.103374,0.0,1.0
2014-05-31,5264.0,318.1921095890344,0,0,0,0,7.0851398,0.0,0.0
2014-06-01,5265.0,318.1984931506782,0,0,0,0,17.453207,0.0,2.0
2014-06-02,5266.0,318.204876712322,0,0,0,0,4.817447,0.0,0.0
2014-06-03,5267.0,318.2112602739658,0,0,0,0,6.238527,0.0,0.0
