date,numday,pms_count,PMS_numkilled,MP_stories_total,AP_stories_total,TVShoot_stories_total
2014-05-27,5260.0,0.0,0,14.425465,4,4
2014-05-28,5261.0,0.0,0,24.157227,1,3
2014-05-29,5262.0,0.0,0,11.844889,0,2
2014-05-30,5263.0,0.0,0,5.103374,0,1
2014-05-31,5264.0,0.0,0,7.0851398,0,0
2014-06-01,5265.0,0.0,0,17.453207,0,2
2014-06-02,5266.0,0.0,0,4.817447,0,0
2014-06-03,5267.0,0.0,0,6.238527,0,0
2014-06-04,5268.0,0.0,0,0.0,1,0
2014-06-05,5269.0,0.0,0,0.5296332,0,9
2014-06-06,5270.0,0.0,0,5.2270355,0,6
2014-06-07,5271.0,0.0,0,0.0,0,1
2014-06-08,5272.0,0.0,0,6.0921025,0,5
2014-06-09,5273.0,0.0,0,0.21631703,0,5
2014-06-10,5274.0,0.0,0,13.542596,0,5
2014-06-11,5275.0,0.0,0,1.3758136,0,4
2014-06-12,5276.0,0.0,0,1.7580849,0,1
2014-06-13,5277.0,0.0,0,3.1575708,1,0
2014-06-14,5278.0,0.0,0,0.41087726,0,2
2014-06-15,5279.0,0.0,0,6.9082265,0,0
2014-06-16,5280.0,0.0,0,3.4131718,2,0
2014-06-17,5281.0,0.0,0,0.8359161,0,1
2014-06-18,5282.0,0.0,0,4.324446,0,0
2014-06-19,5283.0,0.0,0,4.1115956,0,0
2014-06-20,5284.0,0.0,0,4.31202,0,0
2014-06-21,5285.0,0.0,0,0.0,0,0
2014-06-22,5286.0,0.0,0,4.435569,0,0
2014-06-23,5287.0,0.0,0,2.1269312,0,0
2014-06-24,5288.0,0.0,0,0.0,0,0
2014-06-25,5289.0,0.0,0,1.7808269,1,0
2014-06-26,5290.0,0.0,0,1.9036244,0,1
2014-06-27,5291.0,0.0,0,5.393512,0,1
2014-06-28,5292.0,0.0,0,4.5473313,1,1
2014-06-29,5293.0,0.0,0,3.8888695,0,1
2014-06-30,5294.0,0.0,0,2.1269312,0,0
2014-07-01,5295.0,0.0,0,1.5434991,2,0
2014-07-02,5296.0,0.0,0,0.65540355,0,1
2014-07-03,5297.0,0.0,0,1.9161041,0,0
2014-07-04,5298.0,0.0,0,0.0,0,0
2014-07-05,5299.0,0.0,0,2.8053937,0,0
2014-07-06,5300.0,0.0,0,4.2538624,0,0
2014-07-07,5301.0,0.0,0,0.0,0,1
2014-07-08,5302.0,0.0,0,2.1269312,0,0
2014-07-09,5303.0,0.0,0,3.4902651,1,1
2014-07-10,5304.0,0.0,0,2.654364,0,3
2014-07-11,5305.0,0.0,0,6.1812615,0,0
2014-07-12,5306.0,0.0,0,4.7812953,0,3
2014-07-13,5307.0,0.0,0,5.629676,0,0
2014-07-14,5308.0,0.0,0,4.324446,0,0
2014-07-15,5309.0,0.0,0,0.0,0,0
2014-07-16,5310.0,0.0,0,1.363334,0,0
2014-07-17,5311.0,0.0,0,4.2538624,0,2
2014-07-18,5312.0,0.0,0,2.726668,0,9
2014-07-19,5313.0,0.0,0,5.617196,0,0
2014-07-20,5314.0,0.0,0,1.327182,0,0
2014-07-21,5315.0,0.0,0,1.363334,1,2
2014-07-22,5316.0,0.0,0,7.474201,0,0
2014-07-23,5317.0,0.0,0,0.65540355,0,2
2014-07-24,5318.0,0.0,0,0.21631703,1,1
2014-07-25,5319.0,0.0,0,0.0,0,1
2014-07-26,5320.0,0.0,0,2.1269312,0,0
2014-07-27,5321.0,0.0,0,3.2075121,0,0
2014-07-28,5322.0,0.0,0,0.0,0,2
2014-07-29,5323.0,0.0,0,2.4015346,0,1
2014-07-30,5324.0,0.0,0,0.0,0,2
2014-07-31,5325.0,0.0,0,1.9846643,0,0
2014-08-01,5326.0,0.0,0,2.1269312,0,0
2014-08-02,5327.0,0.0,0,2.1269312,0,0
2014-08-03,5328.0,0.0,0,3.4541132,0,1
2014-08-04,5329.0,0.0,0,3.1566405,1,2
2014-08-05,5330.0,0.0,0,6.7701836,0,1
2014-08-06,5331.0,0.0,0,0.0,0,1
2014-08-07,5332.0,0.0,0,2.1269312,1,1
2014-08-08,5333.0,0.0,0,3.4541132,1,0
2014-08-09,5334.0,0.0,0,0.0,0,0
2014-08-10,5335.0,0.0,0,2.557834,0,2
2014-08-11,5336.0,0.0,0,0.0,0,3
2014-08-12,5337.0,0.0,0,4.853599,0,4
2014-08-13,5338.0,0.0,0,2.0056448,1,4
2014-08-14,5339.0,0.0,0,0.0,0,13
2014-08-15,5340.0,0.0,0,2.1269312,1,5
2014-08-16,5341.0,0.0,0,8.656612,1,4
2014-08-17,5342.0,0.0,0,8.800144,3,3
2014-08-18,5343.0,0.0,0,2.6894662,0,8
2014-08-19,5344.0,0.0,0,0.5402905,2,4
2014-08-20,5345.0,0.0,0,3.3424096,1,5
2014-08-21,5346.0,0.0,0,1.080581,1,4
2014-08-22,5347.0,0.0,0,2.7391477,0,0
2014-08-23,5348.0,0.0,0,4.642772,0,2
2014-08-24,5349.0,0.0,0,3.7478025,0,3
2014-08-25,5350.0,0.0,0,1.7321954,0,2
2014-08-26,5351.0,0.0,0,0.40501332,1,1
2014-08-27,5352.0,0.0,0,2.1269312,0,4
2014-08-28,5353.0,0.0,0,3.4541132,0,1
2014-08-29,5354.0,0.0,0,9.831833,1,1
2014-08-30,5355.0,0.0,0,0.0,0,0
2014-08-31,5356.0,0.0,0,0.0,0,1
2014-09-01,5357.0,0.0,0,3.4541132,0,0
2014-09-02,5358.0,0.0,0,1.327182,0,1
2014-09-03,5359.0,0.0,0,5.617196,0,1
2014-09-04,5360.0,0.0,0,4.1234527,0,1
2014-09-05,5361.0,0.0,0,3.4541132,0,0
2014-09-06,5362.0,0.0,0,0.0,0,0
2014-09-07,5363.0,0.0,0,6.590212,0,0
2014-09-08,5364.0,0.0,0,0.40501332,0,0
2014-09-09,5365.0,0.0,0,0.0,1,0
2014-09-10,5366.0,0.0,0,0.5402905,0,1
2014-09-11,5367.0,0.0,0,1.363334,1,1
2014-09-12,5368.0,0.0,0,1.9825857,1,1
2014-09-13,5369.0,0.0,0,1.327182,0,0
2014-09-14,5370.0,0.0,0,6.9104266,0,0
2014-09-15,5371.0,0.0,0,1.8568153,0,2
2014-09-16,5372.0,0.0,0,5.581044,1,1
2014-09-17,5373.0,0.0,0,4.853599,3,1
2014-09-18,5374.0,0.0,0,1.327182,0,3
2014-09-19,5375.0,0.0,0,9.941643,1,0
2014-09-20,5376.0,0.0,0,2.1269312,0,0
2014-09-21,5377.0,0.0,0,3.4902651,0,0
2014-09-22,5378.0,0.0,0,0.0,1,0
2014-09-23,5379.0,0.0,0,0.0,1,0
2014-09-24,5380.0,0.0,0,4.168728,0,0
2014-09-25,5381.0,0.0,0,6.4513774,0,1
2014-09-26,5382.0,0.0,0,4.324446,0,1
2014-09-27,5383.0,0.0,0,2.1269312,0,0
2014-09-28,5384.0,0.0,0,2.1269312,0,2
2014-09-29,5385.0,0.0,0,0.0,0,1
2014-09-30,5386.0,0.0,0,13.502491,0,3
2014-10-01,5387.0,0.0,0,2.1269312,0,0
2014-10-02,5388.0,0.0,0,0.0,0,0
2014-10-03,5389.0,0.0,0,4.2538624,0,1
2014-10-04,5390.0,0.0,0,0.0,0,0
2014-10-05,5391.0,0.0,0,0.0,1,1
2014-10-06,5392.0,0.0,0,3.4541132,0,1
2014-10-07,5393.0,0.0,0,3.4541132,1,1
2014-10-08,5394.0,0.0,0,2.1269312,0,1
2014-10-09,5395.0,0.0,0,5.927952,0,2
2014-10-10,5396.0,0.0,0,2.5104496,0,3
2014-10-11,5397.0,0.0,0,0.0,2,2
2014-10-12,5398.0,0.0,0,0.0,0,2
2014-10-13,5399.0,0.0,0,3.4902651,0,2
2014-10-14,5400.0,0.0,0,0.0,0,0
2014-10-15,5401.0,0.0,0,0.0,2,0
2014-10-16,5402.0,0.0,0,2.1269312,1,0
2014-10-17,5403.0,0.0,0,6.935443,0,1
2014-10-18,5404.0,0.0,0,0.0,0,2
2014-10-19,5405.0,0.0,0,2.1269312,1,0
2014-10-20,5406.0,0.0,0,2.1269312,0,1
2014-10-21,5407.0,0.0,0,2.7823346,1,1
2014-10-22,5408.0,0.0,0,6.4513774,1,10
2014-10-23,5409.0,0.0,0,4.7941527,0,2
2014-10-24,5410.0,1.0,4,1.327182,0,6
2014-10-25,5411.0,0.0,0,8.343864,0,5
2014-10-26,5412.0,0.0,0,0.0,0,3
2014-10-27,5413.0,0.0,0,2.1269312,0,3
2014-10-28,5414.0,0.0,0,0.40501332,2,3
2014-10-29,5415.0,0.0,0,0.0,0,2
2014-10-30,5416.0,0.0,0,3.8591266,0,1
2014-10-31,5417.0,0.0,0,2.6565645,0,0
2014-11-01,5418.0,0.0,0,0.6784626,0,1
2014-11-02,5419.0,0.0,0,3.6376421,1,0
2014-11-03,5420.0,0.0,0,1.327182,0,1
2014-11-04,5421.0,0.0,0,0.0,0,0
2014-11-05,5422.0,0.0,0,2.1269312,0,0
2014-11-06,5423.0,0.0,0,4.275868,0,0
2014-11-07,5424.0,0.0,0,0.0,0,1
2014-11-08,5425.0,0.0,0,4.2538624,0,2
2014-11-09,5426.0,0.0,0,0.0,0,1
2014-11-10,5427.0,0.0,0,2.1269312,0,0
2014-11-11,5428.0,0.0,0,0.0,1,3
2014-11-12,5429.0,0.0,0,0.0,0,1
2014-11-13,5430.0,0.0,0,0.0,0,5
2014-11-14,5431.0,0.0,0,2.1269312,1,2
2014-11-15,5432.0,0.0,0,2.1269312,0,2
2014-11-16,5433.0,0.0,0,1.8674725,0,1
2014-11-17,5434.0,0.0,0,2.5319445,2,3
2014-11-18,5435.0,0.0,0,6.373424,5,3
2014-11-19,5436.0,0.0,0,3.5027447,1,2
2014-11-20,5437.0,0.0,0,0.0,0,3
2014-11-21,5438.0,0.0,0,8.31885,2,7
2014-11-22,5439.0,0.0,0,4.032378,2,3
2014-11-23,5440.0,0.0,0,0.56253517,1,7
2014-11-24,5441.0,0.0,0,0.8359161,0,5
2014-11-25,5442.0,0.0,0,4.324446,0,9
2014-11-26,5443.0,0.0,0,0.6693392,0,8
2014-11-27,5444.0,0.0,0,3.4541132,0,1
2014-11-28,5445.0,0.0,0,2.7823346,0,2
2014-11-29,5446.0,0.0,0,0.0,0,1
2014-11-30,5447.0,0.0,0,0.0,0,6
2014-12-01,5448.0,0.0,0,2.1269312,0,4
2014-12-02,5449.0,0.0,0,0.0,1,3
2014-12-03,5450.0,0.0,0,10.775824,0,1
2014-12-04,5451.0,0.0,0,0.0,0,1
2014-12-05,5452.0,0.0,0,1.327182,0,0
2014-12-06,5453.0,0.0,0,2.9486856,0,1
2014-12-07,5454.0,0.0,0,3.9944036,0,0
2014-12-08,5455.0,0.0,0,2.1269312,0,3
2014-12-09,5456.0,0.0,0,0.0,0,3
2014-12-10,5457.0,0.0,0,0.0,0,2
2014-12-11,5458.0,0.0,0,0.0,0,0
2014-12-12,5459.0,0.0,0,2.3432481,1,3
2014-12-13,5460.0,0.0,0,3.4902651,0,1
2014-12-14,5461.0,0.0,0,2.1269312,0,2
2014-12-15,5462.0,0.0,0,2.557834,1,5
2014-12-16,5463.0,0.0,0,3.706582,0,2
2014-12-17,5464.0,0.0,0,5.617196,1,0
2014-12-18,5465.0,0.0,0,13.837401,0,1
2014-12-19,5466.0,0.0,0,4.132576,1,1
2014-12-20,5467.0,0.0,0,4.13593,2,3
2014-12-21,5468.0,0.0,0,4.794925,0,1
2014-12-22,5469.0,0.0,0,0.40501332,0,3
2014-12-23,5470.0,0.0,0,6.3807936,0,4
2014-12-24,5471.0,0.0,0,2.7029958,1,1
2014-12-25,5472.0,0.0,0,4.932325,0,0
2014-12-26,5473.0,0.0,0,2.1269312,0,1
2014-12-27,5474.0,0.0,0,0.0,0,0
2014-12-28,5475.0,0.0,0,3.4541132,0,1
2014-12-29,5476.0,0.0,0,1.363334,2,1
2014-12-30,5477.0,0.0,0,0.0,0,1
2014-12-31,5478.0,0.0,0,8.512212,4,0
2015-01-01,5479.0,0.0,0,2.3864486,0,0
2015-01-02,5480.0,0.0,0,7.202548,0,1
2015-01-03,5481.0,0.0,0,2.1269312,0,0
2015-01-04,5482.0,0.0,0,0.0,0,0
2015-01-05,5483.0,0.0,0,0.0,0,2
2015-01-06,5484.0,0.0,0,0.65540355,0,3
2015-01-07,5485.0,0.0,0,2.1269312,1,5
2015-01-08,5486.0,0.0,0,11.068812,0,6
2015-01-09,5487.0,0.0,0,0.960536,1,3
2015-01-10,5488.0,0.0,0,4.090002,0,1
2015-01-11,5489.0,0.0,0,1.0921683,2,1
2015-01-12,5490.0,0.0,0,1.327182,0,1
2015-01-13,5491.0,0.0,0,3.4541132,0,2
2015-01-14,5492.0,0.0,0,0.0,0,1
2015-01-15,5493.0,0.0,0,0.6213303,0,0
2015-01-16,5494.0,0.0,0,1.2326318,0,0
2015-01-17,5495.0,0.0,0,0.6784626,0,2
2015-01-18,5496.0,0.0,0,0.0,0,2
2015-01-19,5497.0,0.0,0,0.0,0,1
2015-01-20,5498.0,0.0,0,4.324446,0,1
2015-01-21,5499.0,0.0,0,1.327182,1,3
2015-01-22,5500.0,0.0,0,2.690516,1,2
2015-01-23,5501.0,0.0,0,0.0,0,1
2015-01-24,5502.0,0.0,0,0.43090278,0,0
2015-01-25,5503.0,0.0,0,2.7823346,0,1
2015-01-26,5504.0,0.0,0,1.8674725,1,0
2015-01-27,5505.0,0.0,0,1.363334,0,0
2015-01-28,5506.0,0.0,0,0.0,0,1
2015-01-29,5507.0,0.0,0,0.84178007,0,2
2015-01-30,5508.0,0.0,0,5.6107874,0,0
2015-01-31,5509.0,0.0,0,0.5296332,0,0
2015-02-01,5510.0,0.0,0,1.327182,0,0
2015-02-02,5511.0,0.0,0,0.40501332,0,0
2015-02-03,5512.0,0.0,0,8.642622,4,0
2015-02-04,5513.0,0.0,0,1.327182,0,0
2015-02-05,5514.0,0.0,0,0.6693392,0,1
2015-02-06,5515.0,0.0,0,5.3702173,1,0
2015-02-07,5516.0,0.0,0,3.3583992,0,0
2015-02-08,5517.0,0.0,0,3.8723028,0,1
2015-02-09,5518.0,0.0,0,0.6784626,0,0
2015-02-10,5519.0,0.0,0,0.0,0,1
2015-02-11,5520.0,0.0,0,0.5402905,1,0
2015-02-12,5521.0,0.0,0,0.0,2,1
2015-02-13,5522.0,0.0,0,5.617196,0,2
2015-02-14,5523.0,0.0,0,0.0,0,3
2015-02-15,5524.0,0.0,0,5.9468174,0,2
2015-02-16,5525.0,0.0,0,0.40501332,0,8
2015-02-17,5526.0,0.0,0,2.1269312,0,0
2015-02-18,5527.0,0.0,0,1.9161041,0,1
2015-02-19,5528.0,0.0,0,5.629676,0,1
2015-02-20,5529.0,0.0,0,8.284418,2,2
2015-02-21,5530.0,0.0,0,2.3971057,0,1
2015-02-22,5531.0,0.0,0,1.327182,0,0
2015-02-23,5532.0,0.0,0,0.0,0,1
2015-02-24,5533.0,0.0,0,0.0,0,1
2015-02-25,5534.0,0.0,0,8.648892,0,0
2015-02-26,5535.0,0.0,0,2.726668,0,1
2015-02-27,5536.0,0.0,0,4.7812953,0,2
2015-02-28,5537.0,0.0,0,0.0,0,3
2015-03-01,5538.0,0.0,0,1.327182,0,0
2015-03-02,5539.0,0.0,0,0.0,2,4
2015-03-03,5540.0,0.0,0,0.0,0,3
2015-03-04,5541.0,0.0,0,0.0,1,1
2015-03-05,5542.0,0.0,0,0.0,0,1
2015-03-06,5543.0,0.0,0,5.3577375,1,3
2015-03-07,5544.0,0.0,0,4.0198984,0,3
2015-03-08,5545.0,0.0,0,0.5296332,0,1
2015-03-09,5546.0,0.0,0,0.0,0,3
2015-03-10,5547.0,0.0,0,0.5402905,0,2
2015-03-11,5548.0,0.0,0,2.8053937,0,4
2015-03-12,5549.0,0.0,0,0.0,1,6
2015-03-13,5550.0,0.0,0,3.3226252,0,2
2015-03-14,5551.0,0.0,0,0.5402905,0,0
2015-03-15,5552.0,0.0,0,0.0,0,0
2015-03-16,5553.0,0.0,0,1.3758136,1,3
2015-03-17,5554.0,0.0,0,1.327182,0,1
2015-03-18,5555.0,0.0,0,0.0,0,3
2015-03-19,5556.0,0.0,0,3.4902651,0,1
2015-03-20,5557.0,0.0,0,3.1968548,0,1
2015-03-21,5558.0,0.0,0,0.97119325,0,0
2015-03-22,5559.0,0.0,0,4.0305557,0,0
2015-03-23,5560.0,0.0,0,0.5296332,0,0
2015-03-24,5561.0,0.0,0,1.3758136,1,0
2015-03-25,5562.0,0.0,0,1.3758136,1,0
2015-03-26,5563.0,0.0,0,3.1946547,2,0
2015-03-27,5564.0,0.0,0,17.382393,0,0
2015-03-28,5565.0,0.0,0,2.690516,0,3
2015-03-29,5566.0,0.0,0,1.327182,0,0
2015-03-30,5567.0,0.0,0,5.629676,0,3
2015-03-31,5568.0,0.0,0,8.578308,0,0
2015-04-01,5569.0,0.0,0,0.95116776,1,0
2015-04-02,5570.0,0.0,0,0.41087726,0,0
2015-04-03,5571.0,0.0,0,2.6672215,0,0
2015-04-04,5572.0,0.0,0,1.327182,0,0
2015-04-05,5573.0,0.0,0,3.9815464,0,0
2015-04-06,5574.0,0.0,0,4.3261814,0,1
2015-04-07,5575.0,0.0,0,4.2538624,0,5
2015-04-08,5576.0,0.0,0,2.1269312,0,6
2015-04-09,5577.0,0.0,0,4.324446,1,3
2015-04-10,5578.0,0.0,0,3.4209664,2,4
2015-04-11,5579.0,0.0,0,2.3864486,0,3
2015-04-12,5580.0,0.0,0,1.8897172,0,3
2015-04-13,5581.0,0.0,0,4.7834954,1,6
2015-04-14,5582.0,0.0,0,2.6565645,1,2
2015-04-15,5583.0,0.0,0,0.0,1,1
2015-04-16,5584.0,0.0,0,2.1269312,0,2
2015-04-17,5585.0,0.0,0,6.32159,0,3
2015-04-18,5586.0,0.0,0,1.327182,0,0
2015-04-19,5587.0,0.0,0,7.1279073,0,3
2015-04-20,5588.0,0.0,0,4.6153355,0,2
2015-04-21,5589.0,0.0,0,3.108009,0,1
2015-04-22,5590.0,0.0,0,0.0,0,1
2015-04-23,5591.0,0.0,0,1.363334,0,0
2015-04-24,5592.0,0.0,0,4.399417,1,2
2015-04-25,5593.0,0.0,0,4.4249115,0,0
2015-04-26,5594.0,0.0,0,6.236448,1,2
2015-04-27,5595.0,0.0,0,0.93464655,4,2
2015-04-28,5596.0,0.0,0,4.9976125,3,1
2015-04-29,5597.0,0.0,0,3.4902651,1,1
2015-04-30,5598.0,0.0,0,4.7834954,0,0
2015-05-01,5599.0,0.0,0,0.0,0,0
2015-05-02,5600.0,0.0,0,0.0,0,1
2015-05-03,5601.0,0.0,0,1.3758136,0,2
2015-05-04,5602.0,0.0,0,5.7002597,0,2
2015-05-05,5603.0,0.0,0,0.0,0,2
2015-05-06,5604.0,0.0,0,0.0,0,0
2015-05-07,5605.0,0.0,0,0.0,0,0
2015-05-08,5606.0,0.0,0,2.690516,0,1
2015-05-09,5607.0,0.0,0,0.5402905,0,0
2015-05-10,5608.0,0.0,0,0.0,0,0
2015-05-11,5609.0,0.0,0,0.0,0,3
2015-05-12,5610.0,0.0,0,1.6547035,0,3
2015-05-13,5611.0,0.0,0,2.654364,0,1
2015-05-14,5612.0,0.0,0,3.4541132,0,0
2015-05-15,5613.0,0.0,0,0.0,0,0
2015-05-16,5614.0,0.0,0,0.0,0,0
2015-05-17,5615.0,0.0,0,3.7922919,0,0
2015-05-18,5616.0,0.0,0,1.327182,0,2
2015-05-19,5617.0,0.0,0,0.0,1,0
2015-05-20,5618.0,0.0,0,6.4513774,0,0
2015-05-21,5619.0,0.0,0,3.4902651,0,2
2015-05-22,5620.0,0.0,0,4.2538624,0,0
2015-05-23,5621.0,0.0,0,0.5402905,0,2
2015-05-24,5622.0,0.0,0,0.0,0,2
2015-05-25,5623.0,0.0,0,0.0,0,1
2015-05-26,5624.0,0.0,0,1.327182,2,2
2015-05-27,5625.0,0.0,0,4.2538624,0,2
2015-05-28,5626.0,0.0,0,5.1088166,3,1
2015-05-29,5627.0,0.0,0,4.0198984,3,1
2015-05-30,5628.0,0.0,0,0.0,0,1
2015-05-31,5629.0,0.0,0,0.5296332,0,1
2015-06-01,5630.0,0.0,0,6.4513774,0,1
2015-06-02,5631.0,0.0,0,0.0,0,0
2015-06-03,5632.0,0.0,0,4.2538624,0,2
2015-06-04,5633.0,0.0,0,0.0,2,3
2015-06-05,5634.0,0.0,0,0.0,0,1
2015-06-06,5635.0,0.0,0,0.0,0,0
2015-06-07,5636.0,0.0,0,1.327182,0,0
2015-06-08,5637.0,0.0,0,0.0,0,4
2015-06-09,5638.0,0.0,0,0.0,0,1
2015-06-10,5639.0,0.0,0,2.6672215,1,0
2015-06-11,5640.0,0.0,0,2.1269312,0,2
2015-06-12,5641.0,0.0,0,0.0,0,0
2015-06-13,5642.0,0.0,0,0.0,0,2
2015-06-14,5643.0,0.0,0,1.9383488,0,2
2015-06-15,5644.0,0.0,0,0.0,0,0
2015-06-16,5645.0,0.0,0,1.3758136,0,2
2015-06-17,5646.0,1.0,9,0.5296332,2,0
2015-06-18,5647.0,0.0,0,3.706582,0,13
2015-06-19,5648.0,0.0,0,54.331097,5,7
2015-06-20,5649.0,0.0,0,21.987743,5,3
2015-06-21,5650.0,0.0,0,22.22962,2,4
2015-06-22,5651.0,0.0,0,22.02229,3,4
2015-06-23,5652.0,0.0,0,16.754513,1,3
2015-06-24,5653.0,0.0,0,6.721552,3,2
2015-06-25,5654.0,0.0,0,14.172426,2,1
2015-06-26,5655.0,0.0,0,21.535847,8,3
2015-06-27,5656.0,0.0,0,9.481856,2,4
2015-06-28,5657.0,0.0,0,13.545289,0,2
2015-06-29,5658.0,0.0,0,8.6365185,0,1
2015-06-30,5659.0,0.0,0,6.828001,0,0
2015-07-01,5660.0,0.0,0,1.8865584,1,0
2015-07-02,5661.0,0.0,0,6.109178,1,2
2015-07-03,5662.0,0.0,0,6.130483,1,0
2015-07-04,5663.0,0.0,0,2.8053937,0,0
2015-07-05,5664.0,0.0,0,5.3460307,0,1
2015-07-06,5665.0,0.0,0,2.4134884,2,2
2015-07-07,5666.0,0.0,0,4.043428,0,1
2015-07-08,5667.0,0.0,0,0.5296332,0,0
2015-07-09,5668.0,0.0,0,6.1468296,0,1
2015-07-10,5669.0,0.0,0,3.5852957,1,2
2015-07-11,5670.0,0.0,0,4.600853,0,1
2015-07-12,5671.0,0.0,0,9.492749,0,0
2015-07-13,5672.0,0.0,0,7.383824,0,0
2015-07-14,5673.0,0.0,0,4.324446,1,0
2015-07-15,5674.0,0.0,0,2.660232,2,1
2015-07-16,5675.0,1.0,5,6.011947,0,14
2015-07-17,5676.0,0.0,0,6.551926,1,5
2015-07-18,5677.0,0.0,0,4.537589,0,5
2015-07-19,5678.0,0.0,0,1.327182,0,0
2015-07-20,5679.0,0.0,0,4.324446,0,3
2015-07-21,5680.0,0.0,0,8.209462,0,0
2015-07-22,5681.0,0.0,0,7.8687625,1,2
2015-07-23,5682.0,0.0,0,0.5402905,0,0
2015-07-24,5683.0,0.0,0,1.8568153,1,5
2015-07-25,5684.0,0.0,0,14.285514,0,4
2015-07-26,5685.0,0.0,0,7.729981,1,3
2015-07-27,5686.0,0.0,0,8.152474,3,1
2015-07-28,5687.0,0.0,0,11.467394,0,0
2015-07-29,5688.0,0.0,0,6.165249,0,4
2015-07-30,5689.0,0.0,0,0.43090278,3,2
2015-07-31,5690.0,0.0,0,1.7580849,0,2
2015-08-01,5691.0,0.0,0,1.9161041,0,1
2015-08-02,5692.0,0.0,0,7.2901464,0,1
2015-08-03,5693.0,0.0,0,2.557834,0,4
2015-08-04,5694.0,0.0,0,6.2169333,0,0
2015-08-05,5695.0,0.0,0,1.1897295,0,3
2015-08-06,5696.0,0.0,0,7.511794,1,3
2015-08-07,5697.0,0.0,0,0.5296332,1,3
2015-08-08,5698.0,0.0,0,2.6565645,4,4
2015-08-09,5699.0,0.0,0,3.478319,0,7
2015-08-10,5700.0,0.0,0,0.0,0,4
2015-08-11,5701.0,0.0,0,1.327182,0,1
2015-08-12,5702.0,0.0,0,0.0,2,1
2015-08-13,5703.0,0.0,0,0.8359161,1,1
2015-08-14,5704.0,0.0,0,2.6565645,0,1
2015-08-15,5705.0,0.0,0,2.690516,2,1
2015-08-16,5706.0,0.0,0,0.43090278,0,0
2015-08-17,5707.0,0.0,0,0.0,0,0
2015-08-18,5708.0,0.0,0,0.43090278,0,0
2015-08-19,5709.0,0.0,0,0.0,1,1
2015-08-20,5710.0,0.0,0,1.327182,0,2
2015-08-21,5711.0,0.0,0,0.43090278,0,4
2015-08-22,5712.0,0.0,0,2.1269312,0,2
2015-08-23,5713.0,0.0,0,0.6693392,0,1
2015-08-24,5714.0,0.0,0,1.327182,1,0
2015-08-25,5715.0,0.0,0,3.0593774,1,0
2015-08-26,5716.0,0.0,0,6.9916677,0,4
2015-08-27,5717.0,0.0,0,21.821114,4,4
2015-08-28,5718.0,0.0,0,9.325422,3,1
2015-08-29,5719.0,0.0,0,7.961608,2,4
2015-08-30,5720.0,0.0,0,5.3799825,1,2
2015-08-31,5721.0,0.0,0,1.8568153,0,2
2015-09-01,5722.0,0.0,0,8.578308,0,3
2015-09-02,5723.0,0.0,0,0.5296332,2,2
2015-09-03,5724.0,0.0,0,2.1269312,1,1
2015-09-04,5725.0,0.0,0,2.8053937,1,0
2015-09-05,5726.0,0.0,0,0.0,0,0
2015-09-06,5727.0,0.0,0,4.932325,0,1
2015-09-07,5728.0,0.0,0,0.0,0,1
2015-09-08,5729.0,0.0,0,4.324446,0,0
2015-09-09,5730.0,0.0,0,5.406369,0,3
2015-09-10,5731.0,0.0,0,0.0,0,3
2015-09-11,5732.0,0.0,0,5.4495163,0,3
2015-09-12,5733.0,0.0,0,0.0,0,1
2015-09-13,5734.0,0.0,0,6.1807814,0,1
2015-09-14,5735.0,0.0,0,0.8217545,0,2
2015-09-15,5736.0,0.0,0,0.0,0,1
2015-09-16,5737.0,0.0,0,0.0,0,0
2015-09-17,5738.0,0.0,0,2.557834,0,1
2015-09-18,5739.0,0.0,0,2.6565645,0,1
2015-09-19,5740.0,0.0,0,2.1269312,0,0
2015-09-20,5741.0,0.0,0,3.4541132,0,3
2015-09-21,5742.0,0.0,0,0.0,0,2
2015-09-22,5743.0,0.0,0,0.40501332,0,0
2015-09-23,5744.0,0.0,0,0.0,0,1
2015-09-24,5745.0,0.0,0,0.0,0,0
2015-09-25,5746.0,0.0,0,1.7321954,0,1
2015-09-26,5747.0,0.0,0,0.0,0,0
2015-09-27,5748.0,0.0,0,1.195694,0,0
2015-09-28,5749.0,0.0,0,2.1269312,0,0
2015-09-29,5750.0,0.0,0,6.1446295,0,0
2015-09-30,5751.0,0.0,0,2.1269312,0,0
2015-10-01,5752.0,1.0,9,5.275614,1,5
2015-10-02,5753.0,0.0,0,32.040474,8,7
2015-10-03,5754.0,0.0,0,37.944695,8,3
2015-10-04,5755.0,0.0,0,34.759583,3,4
2015-10-05,5756.0,0.0,0,30.958744,0,3
2015-10-06,5757.0,0.0,0,37.10521,2,3
2015-10-07,5758.0,0.0,0,23.094799,4,2
2015-10-08,5759.0,0.0,0,27.52575,1,5
2015-10-09,5760.0,0.0,0,40.927666,0,4
2015-10-10,5761.0,0.0,0,11.555217,2,0
2015-10-11,5762.0,0.0,0,21.510633,2,2
2015-10-12,5763.0,0.0,0,9.85465,7,2
2015-10-13,5764.0,0.0,0,21.196083,2,1
2015-10-14,5765.0,0.0,0,7.965293,0,0
2015-10-15,5766.0,0.0,0,8.094266,1,0
2015-10-16,5767.0,0.0,0,9.1057415,0,2
2015-10-17,5768.0,0.0,0,1.5337284,0,1
2015-10-18,5769.0,0.0,0,8.136562,0,3
2015-10-19,5770.0,0.0,0,6.9482985,0,1
